REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Enterprise size,Advanced technology acquisition,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,Cl,c,STATUS,DEx
2012,Rest of Canada,,Clothing manufacturing [315,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743405,6.27.1.6,,x,1
2012,Rest of Canada,,Cut and sew clothing manufacturing [3152,Total enterprises,Purchase,Percent,239,units,0,v80743406,6.28.1.1,,x,1
2012,Rest of Canada,,Cut and sew clothing manufacturing [3152,Total enterprises,Lease,Percent,239,units,0,v80743407,6.28.1.2,,x,1
2012,Rest of Canada,,Cut and sew clothing manufacturing [3152,Total enterprises,License,Percent,239,units,0,v80743408,6.28.1.3,,x,1
2012,Rest of Canada,,Cut and sew clothing manufacturing [3152,Total enterprises,Customize,Percent,239,units,0,v80743409,6.28.1.4,,x,1
2012,Rest of Canada,,Cut and sew clothing manufacturing [3152,Total enterprises,Develop,Percent,239,units,0,v80743410,6.28.1.5,,x,1
2012,Rest of Canada,,Cut and sew clothing manufacturing [3152,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743411,6.28.1.6,,x,1
2012,Rest of Canada,,Leather and allied product manufacturing [316,Total enterprises,Purchase,Percent,239,units,0,v80743412,6.29.1.1,,x,1
2012,Rest of Canada,,Leather and allied product manufacturing [316,Total enterprises,Lease,Percent,239,units,0,v80743413,6.29.1.2,,x,1
2012,Rest of Canada,,Leather and allied product manufacturing [316,Total enterprises,License,Percent,239,units,0,v80743414,6.29.1.3,,x,1
2012,Rest of Canada,,Leather and allied product manufacturing [316,Total enterprises,Customize,Percent,239,units,0,v80743415,6.29.1.4,,x,1
2012,Rest of Canada,,Leather and allied product manufacturing [316,Total enterprises,Develop,Percent,239,units,0,v80743416,6.29.1.5,,x,1
2012,Rest of Canada,,Leather and allied product manufacturing [316,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743417,6.29.1.6,,x,1
2012,Rest of Canada,,Wood product manufacturing [321,Total enterprises,Purchase,Percent,239,units,0,v80743418,6.30.1.1,77.5,E,1
2012,Rest of Canada,,Wood product manufacturing [321,Total enterprises,Lease,Percent,239,units,0,v80743419,6.30.1.2,0.0,A,1
2012,Rest of Canada,,Wood product manufacturing [321,Total enterprises,License,Percent,239,units,0,v80743420,6.30.1.3,2.0,A,1
2012,Rest of Canada,,Wood product manufacturing [321,Total enterprises,Customize,Percent,239,units,0,v80743421,6.30.1.4,17.1,E,1
2012,Rest of Canada,,Wood product manufacturing [321,Total enterprises,Develop,Percent,239,units,0,v80743422,6.30.1.5,9.3,B,1
2012,Rest of Canada,,Wood product manufacturing [321,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743423,6.30.1.6,0.0,A,1
2012,Rest of Canada,,Sawmills and wood preservation [3211,Total enterprises,Purchase,Percent,239,units,0,v80743424,6.31.1.1,83.3,E,1
2012,Rest of Canada,,Sawmills and wood preservation [3211,Total enterprises,Lease,Percent,239,units,0,v80743425,6.31.1.2,0.0,A,1
2012,Rest of Canada,,Sawmills and wood preservation [3211,Total enterprises,License,Percent,239,units,0,v80743426,6.31.1.3,6.5,B,1
2012,Rest of Canada,,Sawmills and wood preservation [3211,Total enterprises,Customize,Percent,239,units,0,v80743427,6.31.1.4,,F,1
2012,Rest of Canada,,Sawmills and wood preservation [3211,Total enterprises,Develop,Percent,239,units,0,v80743428,6.31.1.5,6.5,B,1
2012,Rest of Canada,,Sawmills and wood preservation [3211,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743429,6.31.1.6,0.0,A,1
2012,Rest of Canada,,"Veneer, plywood and engineered wood product manufacturing [3212",Total enterprises,Purchase,Percent,239,units,0,v80743430,6.32.1.1,,F,1
2012,Rest of Canada,,"Veneer, plywood and engineered wood product manufacturing [3212",Total enterprises,Lease,Percent,239,units,0,v80743431,6.32.1.2,0.0,A,1
2012,Rest of Canada,,"Veneer, plywood and engineered wood product manufacturing [3212",Total enterprises,License,Percent,239,units,0,v80743432,6.32.1.3,0.0,A,1
2012,Rest of Canada,,"Veneer, plywood and engineered wood product manufacturing [3212",Total enterprises,Customize,Percent,239,units,0,v80743433,6.32.1.4,,F,1
2012,Rest of Canada,,"Veneer, plywood and engineered wood product manufacturing [3212",Total enterprises,Develop,Percent,239,units,0,v80743434,6.32.1.5,,F,1
2012,Rest of Canada,,"Veneer, plywood and engineered wood product manufacturing [3212",Total enterprises,Merger or acquisition,Percent,239,units,0,v80743435,6.32.1.6,0.0,A,1
2012,Rest of Canada,,Other wood product manufacturing [3219,Total enterprises,Purchase,Percent,239,units,0,v80743436,6.33.1.1,,x,1
2012,Rest of Canada,,Other wood product manufacturing [3219,Total enterprises,Lease,Percent,239,units,0,v80743437,6.33.1.2,,x,1
2012,Rest of Canada,,Other wood product manufacturing [3219,Total enterprises,License,Percent,239,units,0,v80743438,6.33.1.3,,x,1
2012,Rest of Canada,,Other wood product manufacturing [3219,Total enterprises,Customize,Percent,239,units,0,v80743439,6.33.1.4,,x,1
2012,Rest of Canada,,Other wood product manufacturing [3219,Total enterprises,Develop,Percent,239,units,0,v80743440,6.33.1.5,,x,1
2012,Rest of Canada,,Other wood product manufacturing [3219,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743441,6.33.1.6,,x,1
2012,Rest of Canada,,Paper manufacturing [322,Total enterprises,Purchase,Percent,239,units,0,v80743442,6.34.1.1,,x,1
2012,Rest of Canada,,Paper manufacturing [322,Total enterprises,Lease,Percent,239,units,0,v80743443,6.34.1.2,,x,1
2012,Rest of Canada,,Paper manufacturing [322,Total enterprises,License,Percent,239,units,0,v80743444,6.34.1.3,,x,1
2012,Rest of Canada,,Paper manufacturing [322,Total enterprises,Customize,Percent,239,units,0,v80743445,6.34.1.4,,x,1
2012,Rest of Canada,,Paper manufacturing [322,Total enterprises,Develop,Percent,239,units,0,v80743446,6.34.1.5,,x,1
2012,Rest of Canada,,Paper manufacturing [322,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743447,6.34.1.6,,x,1
2012,Rest of Canada,,"Pulp, paper and paperboard mills [3221",Total enterprises,Purchase,Percent,239,units,0,v80743448,6.35.1.1,,x,1
2012,Rest of Canada,,"Pulp, paper and paperboard mills [3221",Total enterprises,Lease,Percent,239,units,0,v80743449,6.35.1.2,,x,1
2012,Rest of Canada,,"Pulp, paper and paperboard mills [3221",Total enterprises,License,Percent,239,units,0,v80743450,6.35.1.3,,x,1
2012,Rest of Canada,,"Pulp, paper and paperboard mills [3221",Total enterprises,Customize,Percent,239,units,0,v80743451,6.35.1.4,,x,1
2012,Rest of Canada,,"Pulp, paper and paperboard mills [3221",Total enterprises,Develop,Percent,239,units,0,v80743452,6.35.1.5,,x,1
2012,Rest of Canada,,"Pulp, paper and paperboard mills [3221",Total enterprises,Merger or acquisition,Percent,239,units,0,v80743453,6.35.1.6,,x,1
2012,Rest of Canada,,Converted paper product manufacturing [3222,Total enterprises,Purchase,Percent,239,units,0,v80743454,6.36.1.1,,x,1
2012,Rest of Canada,,Converted paper product manufacturing [3222,Total enterprises,Lease,Percent,239,units,0,v80743455,6.36.1.2,,x,1
2012,Rest of Canada,,Converted paper product manufacturing [3222,Total enterprises,License,Percent,239,units,0,v80743456,6.36.1.3,,x,1
2012,Rest of Canada,,Converted paper product manufacturing [3222,Total enterprises,Customize,Percent,239,units,0,v80743457,6.36.1.4,,x,1
2012,Rest of Canada,,Converted paper product manufacturing [3222,Total enterprises,Develop,Percent,239,units,0,v80743458,6.36.1.5,,x,1
2012,Rest of Canada,,Converted paper product manufacturing [3222,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743459,6.36.1.6,,x,1
2012,Rest of Canada,,Printing and related support activities [323,Total enterprises,Purchase,Percent,239,units,0,v80743460,6.37.1.1,,x,1
2012,Rest of Canada,,Printing and related support activities [323,Total enterprises,Lease,Percent,239,units,0,v80743461,6.37.1.2,,x,1
2012,Rest of Canada,,Printing and related support activities [323,Total enterprises,License,Percent,239,units,0,v80743462,6.37.1.3,,x,1
2012,Rest of Canada,,Printing and related support activities [323,Total enterprises,Customize,Percent,239,units,0,v80743463,6.37.1.4,,x,1
2012,Rest of Canada,,Printing and related support activities [323,Total enterprises,Develop,Percent,239,units,0,v80743464,6.37.1.5,,x,1
2012,Rest of Canada,,Printing and related support activities [323,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743465,6.37.1.6,,x,1
2012,Rest of Canada,,Petroleum and coal product manufacturing [324,Total enterprises,Purchase,Percent,239,units,0,v80743466,6.38.1.1,,x,1
2012,Rest of Canada,,Petroleum and coal product manufacturing [324,Total enterprises,Lease,Percent,239,units,0,v80743467,6.38.1.2,,x,1
2012,Rest of Canada,,Petroleum and coal product manufacturing [324,Total enterprises,License,Percent,239,units,0,v80743468,6.38.1.3,,x,1
2012,Rest of Canada,,Petroleum and coal product manufacturing [324,Total enterprises,Customize,Percent,239,units,0,v80743469,6.38.1.4,,x,1
2012,Rest of Canada,,Petroleum and coal product manufacturing [324,Total enterprises,Develop,Percent,239,units,0,v80743470,6.38.1.5,,x,1
2012,Rest of Canada,,Petroleum and coal product manufacturing [324,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743471,6.38.1.6,,x,1
2012,Rest of Canada,,Chemical manufacturing [325,Total enterprises,Purchase,Percent,239,units,0,v80743472,6.39.1.1,76.5,E,1
2012,Rest of Canada,,Chemical manufacturing [325,Total enterprises,Lease,Percent,239,units,0,v80743473,6.39.1.2,16.0,E,1
2012,Rest of Canada,,Chemical manufacturing [325,Total enterprises,License,Percent,239,units,0,v80743474,6.39.1.3,12.3,E,1
2012,Rest of Canada,,Chemical manufacturing [325,Total enterprises,Customize,Percent,239,units,0,v80743475,6.39.1.4,23.5,E,1
2012,Rest of Canada,,Chemical manufacturing [325,Total enterprises,Develop,Percent,239,units,0,v80743476,6.39.1.5,16.0,E,1
2012,Rest of Canada,,Chemical manufacturing [325,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743477,6.39.1.6,0.0,A,1
2012,Rest of Canada,,Chemical manufacturing except pharmaceutical and medicine manufacturing,Total enterprises,Purchase,Percent,239,units,0,v80743478,6.40.1.1,,x,1
2012,Rest of Canada,,Chemical manufacturing except pharmaceutical and medicine manufacturing,Total enterprises,Lease,Percent,239,units,0,v80743479,6.40.1.2,,x,1
2012,Rest of Canada,,Chemical manufacturing except pharmaceutical and medicine manufacturing,Total enterprises,License,Percent,239,units,0,v80743480,6.40.1.3,,x,1
2012,Rest of Canada,,Chemical manufacturing except pharmaceutical and medicine manufacturing,Total enterprises,Customize,Percent,239,units,0,v80743481,6.40.1.4,,x,1
2012,Rest of Canada,,Chemical manufacturing except pharmaceutical and medicine manufacturing,Total enterprises,Develop,Percent,239,units,0,v80743482,6.40.1.5,,x,1
2012,Rest of Canada,,Chemical manufacturing except pharmaceutical and medicine manufacturing,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743483,6.40.1.6,,x,1
2012,Rest of Canada,,Basic chemical manufacturing [3251,Total enterprises,Purchase,Percent,239,units,0,v80743484,6.41.1.1,,..,1
2012,Rest of Canada,,Basic chemical manufacturing [3251,Total enterprises,Lease,Percent,239,units,0,v80743485,6.41.1.2,,..,1
2012,Rest of Canada,,Basic chemical manufacturing [3251,Total enterprises,License,Percent,239,units,0,v80743486,6.41.1.3,,..,1
2012,Rest of Canada,,Basic chemical manufacturing [3251,Total enterprises,Customize,Percent,239,units,0,v80743487,6.41.1.4,,..,1
2012,Rest of Canada,,Basic chemical manufacturing [3251,Total enterprises,Develop,Percent,239,units,0,v80743488,6.41.1.5,,..,1
2012,Rest of Canada,,Basic chemical manufacturing [3251,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743489,6.41.1.6,,..,1
2012,Rest of Canada,,"Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing [3252",Total enterprises,Purchase,Percent,239,units,0,v80743490,6.42.1.1,,x,1
2012,Rest of Canada,,"Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing [3252",Total enterprises,Lease,Percent,239,units,0,v80743491,6.42.1.2,,x,1
2012,Rest of Canada,,"Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing [3252",Total enterprises,License,Percent,239,units,0,v80743492,6.42.1.3,,x,1
2012,Rest of Canada,,"Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing [3252",Total enterprises,Customize,Percent,239,units,0,v80743493,6.42.1.4,,x,1
2012,Rest of Canada,,"Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing [3252",Total enterprises,Develop,Percent,239,units,0,v80743494,6.42.1.5,,x,1
2012,Rest of Canada,,"Resin, synthetic rubber, and artificial and synthetic fibres and filaments manufacturing [3252",Total enterprises,Merger or acquisition,Percent,239,units,0,v80743495,6.42.1.6,,x,1
2012,Rest of Canada,,Pharmaceutical and medicine manufacturing [3254,Total enterprises,Purchase,Percent,239,units,0,v80743496,6.43.1.1,,x,1
2012,Rest of Canada,,Pharmaceutical and medicine manufacturing [3254,Total enterprises,Lease,Percent,239,units,0,v80743497,6.43.1.2,,x,1
2012,Rest of Canada,,Pharmaceutical and medicine manufacturing [3254,Total enterprises,License,Percent,239,units,0,v80743498,6.43.1.3,,x,1
2012,Rest of Canada,,Pharmaceutical and medicine manufacturing [3254,Total enterprises,Customize,Percent,239,units,0,v80743499,6.43.1.4,,x,1
2012,Rest of Canada,,Pharmaceutical and medicine manufacturing [3254,Total enterprises,Develop,Percent,239,units,0,v80743500,6.43.1.5,,x,1
2012,Rest of Canada,,Pharmaceutical and medicine manufacturing [3254,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743501,6.43.1.6,,x,1
2012,Rest of Canada,,"Paint, coating and adhesive manufacturing [3255",Total enterprises,Purchase,Percent,239,units,0,v80743502,6.44.1.1,,..,1
2012,Rest of Canada,,"Paint, coating and adhesive manufacturing [3255",Total enterprises,Lease,Percent,239,units,0,v80743503,6.44.1.2,,..,1
2012,Rest of Canada,,"Paint, coating and adhesive manufacturing [3255",Total enterprises,License,Percent,239,units,0,v80743504,6.44.1.3,,..,1
2012,Rest of Canada,,"Paint, coating and adhesive manufacturing [3255",Total enterprises,Customize,Percent,239,units,0,v80743505,6.44.1.4,,..,1
2012,Rest of Canada,,"Paint, coating and adhesive manufacturing [3255",Total enterprises,Develop,Percent,239,units,0,v80743506,6.44.1.5,,..,1
2012,Rest of Canada,,"Paint, coating and adhesive manufacturing [3255",Total enterprises,Merger or acquisition,Percent,239,units,0,v80743507,6.44.1.6,,..,1
2012,Rest of Canada,,"Pesticide, fertilizer and other agricultural chemical manufacturing \ Soap, cleaning compound and toilet preparation manufacturing \ Other chemical product manufacturing",Total enterprises,Purchase,Percent,239,units,0,v80743508,6.45.1.1,,x,1
2012,Rest of Canada,,"Pesticide, fertilizer and other agricultural chemical manufacturing \ Soap, cleaning compound and toilet preparation manufacturing \ Other chemical product manufacturing",Total enterprises,Lease,Percent,239,units,0,v80743509,6.45.1.2,,x,1
2012,Rest of Canada,,"Pesticide, fertilizer and other agricultural chemical manufacturing \ Soap, cleaning compound and toilet preparation manufacturing \ Other chemical product manufacturing",Total enterprises,License,Percent,239,units,0,v80743510,6.45.1.3,,x,1
2012,Rest of Canada,,"Pesticide, fertilizer and other agricultural chemical manufacturing \ Soap, cleaning compound and toilet preparation manufacturing \ Other chemical product manufacturing",Total enterprises,Customize,Percent,239,units,0,v80743511,6.45.1.4,,x,1
2012,Rest of Canada,,"Pesticide, fertilizer and other agricultural chemical manufacturing \ Soap, cleaning compound and toilet preparation manufacturing \ Other chemical product manufacturing",Total enterprises,Develop,Percent,239,units,0,v80743512,6.45.1.5,,x,1
2012,Rest of Canada,,"Pesticide, fertilizer and other agricultural chemical manufacturing \ Soap, cleaning compound and toilet preparation manufacturing \ Other chemical product manufacturing",Total enterprises,Merger or acquisition,Percent,239,units,0,v80743513,6.45.1.6,,x,1
2012,Rest of Canada,,Plastics and rubber products manufacturing [326,Total enterprises,Purchase,Percent,239,units,0,v80743514,6.46.1.1,82.6,E,1
2012,Rest of Canada,,Plastics and rubber products manufacturing [326,Total enterprises,Lease,Percent,239,units,0,v80743515,6.46.1.2,7.3,B,1
2012,Rest of Canada,,Plastics and rubber products manufacturing [326,Total enterprises,License,Percent,239,units,0,v80743516,6.46.1.3,7.9,B,1
2012,Rest of Canada,,Plastics and rubber products manufacturing [326,Total enterprises,Customize,Percent,239,units,0,v80743517,6.46.1.4,0.0,A,1
2012,Rest of Canada,,Plastics and rubber products manufacturing [326,Total enterprises,Develop,Percent,239,units,0,v80743518,6.46.1.5,2.3,A,1
2012,Rest of Canada,,Plastics and rubber products manufacturing [326,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743519,6.46.1.6,0.0,A,1
2012,Rest of Canada,,Plastic product manufacturing except motor vehicle plastic parts manufacturing,Total enterprises,Purchase,Percent,239,units,0,v80743520,6.47.1.1,,x,1
2012,Rest of Canada,,Plastic product manufacturing except motor vehicle plastic parts manufacturing,Total enterprises,Lease,Percent,239,units,0,v80743521,6.47.1.2,,x,1
2012,Rest of Canada,,Plastic product manufacturing except motor vehicle plastic parts manufacturing,Total enterprises,License,Percent,239,units,0,v80743522,6.47.1.3,,x,1
2012,Rest of Canada,,Plastic product manufacturing except motor vehicle plastic parts manufacturing,Total enterprises,Customize,Percent,239,units,0,v80743523,6.47.1.4,,x,1
2012,Rest of Canada,,Plastic product manufacturing except motor vehicle plastic parts manufacturing,Total enterprises,Develop,Percent,239,units,0,v80743524,6.47.1.5,,x,1
2012,Rest of Canada,,Plastic product manufacturing except motor vehicle plastic parts manufacturing,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743525,6.47.1.6,,x,1
2012,Rest of Canada,,Motor vehicle plastic parts manufacturing [326193,Total enterprises,Purchase,Percent,239,units,0,v80743526,6.48.1.1,,x,1
2012,Rest of Canada,,Motor vehicle plastic parts manufacturing [326193,Total enterprises,Lease,Percent,239,units,0,v80743527,6.48.1.2,,x,1
2012,Rest of Canada,,Motor vehicle plastic parts manufacturing [326193,Total enterprises,License,Percent,239,units,0,v80743528,6.48.1.3,,x,1
2012,Rest of Canada,,Motor vehicle plastic parts manufacturing [326193,Total enterprises,Customize,Percent,239,units,0,v80743529,6.48.1.4,,x,1
2012,Rest of Canada,,Motor vehicle plastic parts manufacturing [326193,Total enterprises,Develop,Percent,239,units,0,v80743530,6.48.1.5,,x,1
2012,Rest of Canada,,Motor vehicle plastic parts manufacturing [326193,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743531,6.48.1.6,,x,1
2012,Rest of Canada,,Rubber product manufacturing [3262,Total enterprises,Purchase,Percent,239,units,0,v80743532,6.49.1.1,,..,1
2012,Rest of Canada,,Rubber product manufacturing [3262,Total enterprises,Lease,Percent,239,units,0,v80743533,6.49.1.2,,..,1
2012,Rest of Canada,,Rubber product manufacturing [3262,Total enterprises,License,Percent,239,units,0,v80743534,6.49.1.3,,..,1
2012,Rest of Canada,,Rubber product manufacturing [3262,Total enterprises,Customize,Percent,239,units,0,v80743535,6.49.1.4,,..,1
2012,Rest of Canada,,Rubber product manufacturing [3262,Total enterprises,Develop,Percent,239,units,0,v80743536,6.49.1.5,,..,1
2012,Rest of Canada,,Rubber product manufacturing [3262,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743537,6.49.1.6,,..,1
2012,Rest of Canada,,Non-metallic mineral product manufacturing [327,Total enterprises,Purchase,Percent,239,units,0,v80743538,6.50.1.1,,x,1
2012,Rest of Canada,,Non-metallic mineral product manufacturing [327,Total enterprises,Lease,Percent,239,units,0,v80743539,6.50.1.2,,x,1
2012,Rest of Canada,,Non-metallic mineral product manufacturing [327,Total enterprises,License,Percent,239,units,0,v80743540,6.50.1.3,,x,1
2012,Rest of Canada,,Non-metallic mineral product manufacturing [327,Total enterprises,Customize,Percent,239,units,0,v80743541,6.50.1.4,,x,1
2012,Rest of Canada,,Non-metallic mineral product manufacturing [327,Total enterprises,Develop,Percent,239,units,0,v80743542,6.50.1.5,,x,1
2012,Rest of Canada,,Non-metallic mineral product manufacturing [327,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743543,6.50.1.6,,x,1
2012,Rest of Canada,,Primary metal manufacturing [331,Total enterprises,Purchase,Percent,239,units,0,v80743544,6.51.1.1,79.9,E,1
2012,Rest of Canada,,Primary metal manufacturing [331,Total enterprises,Lease,Percent,239,units,0,v80743545,6.51.1.2,0.0,A,1
2012,Rest of Canada,,Primary metal manufacturing [331,Total enterprises,License,Percent,239,units,0,v80743546,6.51.1.3,8.1,B,1
2012,Rest of Canada,,Primary metal manufacturing [331,Total enterprises,Customize,Percent,239,units,0,v80743547,6.51.1.4,16.3,B,1
2012,Rest of Canada,,Primary metal manufacturing [331,Total enterprises,Develop,Percent,239,units,0,v80743548,6.51.1.5,0.0,A,1
2012,Rest of Canada,,Primary metal manufacturing [331,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743549,6.51.1.6,20.1,E,1
2012,Rest of Canada,,Iron and steel mills and ferro-alloy manufacturing \ Steel product manufacturing from purchased steel \ Non-ferrous metal (except aluminum) production and processing,Total enterprises,Purchase,Percent,239,units,0,v80743550,6.52.1.1,,x,1
2012,Rest of Canada,,Iron and steel mills and ferro-alloy manufacturing \ Steel product manufacturing from purchased steel \ Non-ferrous metal (except aluminum) production and processing,Total enterprises,Lease,Percent,239,units,0,v80743551,6.52.1.2,,x,1
2012,Rest of Canada,,Iron and steel mills and ferro-alloy manufacturing \ Steel product manufacturing from purchased steel \ Non-ferrous metal (except aluminum) production and processing,Total enterprises,License,Percent,239,units,0,v80743552,6.52.1.3,,x,1
2012,Rest of Canada,,Iron and steel mills and ferro-alloy manufacturing \ Steel product manufacturing from purchased steel \ Non-ferrous metal (except aluminum) production and processing,Total enterprises,Customize,Percent,239,units,0,v80743553,6.52.1.4,,x,1
2012,Rest of Canada,,Iron and steel mills and ferro-alloy manufacturing \ Steel product manufacturing from purchased steel \ Non-ferrous metal (except aluminum) production and processing,Total enterprises,Develop,Percent,239,units,0,v80743554,6.52.1.5,,x,1
2012,Rest of Canada,,Iron and steel mills and ferro-alloy manufacturing \ Steel product manufacturing from purchased steel \ Non-ferrous metal (except aluminum) production and processing,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743555,6.52.1.6,,x,1
2012,Rest of Canada,,Alumina and aluminum production and processing [3313,Total enterprises,Purchase,Percent,239,units,0,v80743556,6.53.1.1,,x,1
2012,Rest of Canada,,Alumina and aluminum production and processing [3313,Total enterprises,Lease,Percent,239,units,0,v80743557,6.53.1.2,,x,1
2012,Rest of Canada,,Alumina and aluminum production and processing [3313,Total enterprises,License,Percent,239,units,0,v80743558,6.53.1.3,,x,1
2012,Rest of Canada,,Alumina and aluminum production and processing [3313,Total enterprises,Customize,Percent,239,units,0,v80743559,6.53.1.4,,x,1
2012,Rest of Canada,,Alumina and aluminum production and processing [3313,Total enterprises,Develop,Percent,239,units,0,v80743560,6.53.1.5,,x,1
2012,Rest of Canada,,Alumina and aluminum production and processing [3313,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743561,6.53.1.6,,x,1
2012,Rest of Canada,,Ferrous metal foundries [33151,Total enterprises,Purchase,Percent,239,units,0,v80743562,6.54.1.1,,x,1
2012,Rest of Canada,,Ferrous metal foundries [33151,Total enterprises,Lease,Percent,239,units,0,v80743563,6.54.1.2,,x,1
2012,Rest of Canada,,Ferrous metal foundries [33151,Total enterprises,License,Percent,239,units,0,v80743564,6.54.1.3,,x,1
2012,Rest of Canada,,Ferrous metal foundries [33151,Total enterprises,Customize,Percent,239,units,0,v80743565,6.54.1.4,,x,1
2012,Rest of Canada,,Ferrous metal foundries [33151,Total enterprises,Develop,Percent,239,units,0,v80743566,6.54.1.5,,x,1
2012,Rest of Canada,,Ferrous metal foundries [33151,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743567,6.54.1.6,,x,1
2012,Rest of Canada,,Non-ferrous metal foundries [33152,Total enterprises,Purchase,Percent,239,units,0,v80743568,6.55.1.1,,x,1
2012,Rest of Canada,,Non-ferrous metal foundries [33152,Total enterprises,Lease,Percent,239,units,0,v80743569,6.55.1.2,,x,1
2012,Rest of Canada,,Non-ferrous metal foundries [33152,Total enterprises,License,Percent,239,units,0,v80743570,6.55.1.3,,x,1
2012,Rest of Canada,,Non-ferrous metal foundries [33152,Total enterprises,Customize,Percent,239,units,0,v80743571,6.55.1.4,,x,1
2012,Rest of Canada,,Non-ferrous metal foundries [33152,Total enterprises,Develop,Percent,239,units,0,v80743572,6.55.1.5,,x,1
2012,Rest of Canada,,Non-ferrous metal foundries [33152,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743573,6.55.1.6,,x,1
2012,Rest of Canada,,Fabricated metal product manufacturing [332,Total enterprises,Purchase,Percent,239,units,0,v80743574,6.56.1.1,72.8,E,1
2012,Rest of Canada,,Fabricated metal product manufacturing [332,Total enterprises,Lease,Percent,239,units,0,v80743575,6.56.1.2,30.9,E,1
2012,Rest of Canada,,Fabricated metal product manufacturing [332,Total enterprises,License,Percent,239,units,0,v80743576,6.56.1.3,1.9,A,1
2012,Rest of Canada,,Fabricated metal product manufacturing [332,Total enterprises,Customize,Percent,239,units,0,v80743577,6.56.1.4,49.1,E,1
2012,Rest of Canada,,Fabricated metal product manufacturing [332,Total enterprises,Develop,Percent,239,units,0,v80743578,6.56.1.5,20.6,E,1
2012,Rest of Canada,,Fabricated metal product manufacturing [332,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743579,6.56.1.6,0.0,A,1
2012,Rest of Canada,,Forging and stamping \ Cutlery and hand tool manufacturing \ Hardware manufacturing \ Spring and wire product manufacturing \ Other fabricated metal product manufacturing,Total enterprises,Purchase,Percent,239,units,0,v80743580,6.57.1.1,,x,1
2012,Rest of Canada,,Forging and stamping \ Cutlery and hand tool manufacturing \ Hardware manufacturing \ Spring and wire product manufacturing \ Other fabricated metal product manufacturing,Total enterprises,Lease,Percent,239,units,0,v80743581,6.57.1.2,,x,1
2012,Rest of Canada,,Forging and stamping \ Cutlery and hand tool manufacturing \ Hardware manufacturing \ Spring and wire product manufacturing \ Other fabricated metal product manufacturing,Total enterprises,License,Percent,239,units,0,v80743582,6.57.1.3,,x,1
2012,Rest of Canada,,Forging and stamping \ Cutlery and hand tool manufacturing \ Hardware manufacturing \ Spring and wire product manufacturing \ Other fabricated metal product manufacturing,Total enterprises,Customize,Percent,239,units,0,v80743583,6.57.1.4,,x,1
2012,Rest of Canada,,Forging and stamping \ Cutlery and hand tool manufacturing \ Hardware manufacturing \ Spring and wire product manufacturing \ Other fabricated metal product manufacturing,Total enterprises,Develop,Percent,239,units,0,v80743584,6.57.1.5,,x,1
2012,Rest of Canada,,Forging and stamping \ Cutlery and hand tool manufacturing \ Hardware manufacturing \ Spring and wire product manufacturing \ Other fabricated metal product manufacturing,Total enterprises,Merger or acquisition,Percent,239,units,0,v80743585,6.57.1.6,,x,1
2012,Rest of Canada,,Architectural and structural metals manufacturing [3323,Total enterprises,Purchase,Percent,239,units,0,v80743586,6.58.1.1,,x,1
2012,Rest of Canada,,Architectural and structural metals manufacturing [3323,Total enterprises,Lease,Percent,239,units,0,v80743587,6.58.1.2,,x,1
2012,Rest of Canada,,Architectural and structural metals manufacturing [3323,Total enterprises,License,Percent,239,units,0,v80743588,6.58.1.3,,x,1
2012,Rest of Canada,,Architectural and structural metals manufacturing [3323,Total enterprises,Customize,Percent,239,units,0,v80743589,6.58.1.4,,x,1
2012,Rest of Canada,,Architectural and structural metals manufacturing [3323,Total enterprises,Develop,Percent,239,units,0,v80743590,6.58.1.5,,x,1
